id,user_id,name,slug,tagline,description,logo_url,banner_url,map_marker_image_url,license_number,verified,license_status,is_live,is_directory_listing,subscription_tier,stripe_subscription_id,address,city,state,zip,phone,website,offers_delivery,offers_storefront,smokers_club_eligible,online_menu_enabled,map_visible_override,smokers_club_tab_background_url,created_at
2180d15c-441a-4ff7-9861-22c09b6fa198,,Las Damas,ca-uls-c10-0001631-lic,"Licensed storefront · Riverside County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Las Damas, LLC. Premise: 85995 Grapefruit Blvd, Unit 1, Coachella, CA 92236.",,,,C10-0001631-LIC,true,approved,true,true,basic,,"85995 Grapefruit Blvd, Unit 1",Coachella,CA,92236,(760) 984-6588,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
d3827bd5-09a3-49e3-93f5-3ec0052eb444,,"Emerald Ventures, Inc",ca-uls-c10-0001632-lic,"Licensed storefront · Los Angeles County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Emerald Ventures, Inc [Equity Retailer]. Premise: 12010 Long Beach Blvd, Lynwood, CA 90262.",,,,C10-0001632-LIC,true,approved,true,true,basic,,12010 Long Beach Blvd,Lynwood,CA,90262,(818) 414-5454,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
f59b0f49-cc35-4f03-a427-217478da3618,,Haven,ca-uls-c10-0001633-lic,"Licensed storefront · Los Angeles County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Haven Hawthorne LLC. Premise: 4865 W Rosecrans Ave, Hawthorne, CA 90250.",,,,C10-0001633-LIC,true,approved,true,true,basic,,4865 W Rosecrans Ave,Hawthorne,CA,90250,(562) 280-7414,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
b05d0d2d-8a5a-449d-8a55-922ada4c05f4,,Bard Boys,ca-uls-c10-0001634-lic,"Licensed storefront · Ventura County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Advocate Society, LLC. Premise: 2550 E Vineyard Ave, Suite 210, Oxnard, CA 93036.",,,,C10-0001634-LIC,true,approved,true,true,basic,,"2550 E Vineyard Ave, Suite 210",Oxnard,CA,93036,(805) 509-0331,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
54a35612-de78-439f-bd55-0c31f694a617,,Yor Om Collective,ca-uls-c10-0001635-lic,"Licensed storefront · Sonoma County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Yor Om Collective. Premise: 10665 River Rd, Forestville, CA 95436.",,,,C10-0001635-LIC,true,approved,true,true,basic,,10665 River Rd,Forestville,CA,95436,(612) 532-7889,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
8da9b059-b7d0-47d7-bc97-cfcd839d65e6,,"Elevate Growth Partners, LLC",ca-uls-c10-0001636-lic,"Licensed storefront · Los Angeles County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Elevate Growth Partners LLC [Equity Retailer]. Premise: 1524 W Florence Ave, Los Angeles, CA 90047.",,,,C10-0001636-LIC,true,approved,true,true,basic,,1524 W Florence Ave,Los Angeles,CA,90047,(213) 716-4683,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
d541f32f-7dbc-4eb6-bcc6-8d55d87ca917,,Perfect Union,ca-uls-c10-0001637-lic,"Licensed storefront · Santa Barbara County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Northstar Lompoc LLC. Premise: 124 S J St, Lompoc, CA 93436.",,,,C10-0001637-LIC,true,approved,true,true,basic,,124 S J St,Lompoc,CA,93436,(805) 441-5014,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
ebe758d3-8be5-4e9c-98ae-dd32f3881447,,Utopia SJ INC,ca-uls-c10-0001638-lic,"Licensed storefront · Santa Clara County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Utopia Sj Inc. Premise: 3100 Stevens Creek Blvd, San Jose, CA 95117.",,,,C10-0001638-LIC,true,approved,true,true,basic,,3100 Stevens Creek Blvd,San Jose,CA,95117,(510) 378-9272,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
fb1197c0-1dac-497b-bc72-eb1b967eae58,,313 Management LLC,ca-uls-c10-0001639-lic,"Licensed storefront · Santa Clara County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: 313 Management LLC. Premise: 1456 W San Carlos St, San Jose, CA 95126.",,,,C10-0001639-LIC,true,approved,true,true,basic,,1456 W San Carlos St,San Jose,CA,95126,(916) 479-4413,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
621612a4-4f38-42c0-95f8-2473eb0a255b,,Westside Cllctv Perris,ca-uls-c10-0001641-lic,"Licensed storefront · Riverside County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Next Level Botanical Inc.. Premise: 872 Washington St, Perris, CA 92571.",,,,C10-0001641-LIC,true,approved,true,true,basic,,872 Washington St,Perris,CA,92571,(951) 434-1668,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
d466e070-467c-4867-8bd4-45a98cf69e35,,Better Daze,ca-uls-c10-0001642-lic,"Licensed storefront · Los Angeles County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Rilano Covina, Inc.. Premise: 216 E Rowland St, Covina, CA 91723.",,,,C10-0001642-LIC,true,approved,true,true,basic,,216 E Rowland St,Covina,CA,91723,(626) 367-6628,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
09530d52-d926-45e3-8072-3fe0d0044e58,,The Cake House,ca-uls-c10-0001643-lic,"Licensed storefront · San Diego County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Cake Sd 420, LLC. Premise: 3452 Hancock St, San Diego, CA 92110.",,,,C10-0001643-LIC,true,approved,true,true,basic,,3452 Hancock St,San Diego,CA,92110,(951) 422-2253,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
ef9c2497-fd13-431a-9caa-0ab882951ef8,,CALI LOVE WILLOWS,ca-uls-c10-0001644-lic,"Licensed storefront · Glenn County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Cali Love Willows LLC [Equity Retailer]. Premise: 157 N Butte St, Willows, CA 95988.",,,,C10-0001644-LIC,true,approved,true,true,basic,,157 N Butte St,Willows,CA,95988,(707) 499-6944,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
10c2fe6b-cded-4974-83d0-b3b9d2daf389,,"NUG Express, Lil NUG",ca-uls-c10-0001645-lic,"Licensed storefront · Alameda County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use. Synced from CA DCC ULS. Legal entity: Dswc Ii Inc. Premise: 1911 Fairway Dr, San Leandro, CA 94577.",,,,C10-0001645-LIC,true,approved,true,true,basic,,1911 Fairway Dr,San Leandro,CA,94577,(510) 409-9543,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
18356aaa-2861-4477-afe3-2f516fab7ccc,,Off the Charts,ca-uls-c10-0001646-lic,"Licensed storefront · Riverside County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Otc Hemet LLC. Premise: 214 E Stetson Ave, Hemet, CA 92543.",,,,C10-0001646-LIC,true,approved,true,true,basic,,214 E Stetson Ave,Hemet,CA,92543,(949) 291-0587,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
db463ec0-50dc-4bfc-b93a-5325dde3266a,,Flight,ca-uls-c10-0001647-lic,"Licensed storefront · San Francisco County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: V & S Holdings, Inc.. Premise: 317 Cortland Ave, San Francisco, CA 94110.",,,,C10-0001647-LIC,true,approved,true,true,basic,,317 Cortland Ave,San Francisco,CA,94110,(707) 395-8102,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
bcdaa899-4b6e-4dd7-a4d4-718a28a6c0f6,,Element 7 Sf4 LLC,ca-uls-c10-0001648-lic,"Licensed storefront · Monterey County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Element 7 Sf4 LLC. Premise: 520 Abrego St, Monterey, CA 93940.",,,,C10-0001648-LIC,true,approved,true,true,basic,,520 Abrego St,Monterey,CA,93940,(628) 213-5657,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
2a964ba4-a5d0-4740-b993-eddece82d573,,GRAVITY RETAIL,ca-uls-c10-0001649-lic,"Licensed storefront · Los Angeles County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Gravity Retail, LLC [Equity Retailer]. Premise: 13312 Burbank Blvd, Sherman Oaks, CA 91401.",,,,C10-0001649-LIC,true,approved,true,true,basic,,13312 Burbank Blvd,Sherman Oaks,CA,91401,(818) 795-5046,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
adaf96a2-49f2-4eef-a6cc-97d843e87dd3,,CANNA-BEL,ca-uls-c10-0001650-lic,"Licensed storefront · San Mateo County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Belmont A & E Green Solutions Inc. Premise: 1397 El Camino Real, Belmont, CA 94002.",,,,C10-0001650-LIC,true,approved,true,true,basic,,1397 El Camino Real,Belmont,CA,94002,(415) 993-6750,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
ae3d6427-067f-4083-8297-ef1e1e4bbda6,,Canna Culture Mid Town,ca-uls-c10-0001651-lic,"Licensed storefront · Santa Clara County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Canna Culture Corporation. Premise: 1101 W San Carlos St, San Jose, CA 95126.",,,,C10-0001651-LIC,true,approved,true,true,basic,,1101 W San Carlos St,San Jose,CA,95126,(408) 828-1983,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
e0076e53-4eb0-406e-99a2-93aaee43b651,,piedmont partners,ca-uls-c10-0001652-lic,"Licensed storefront · Los Angeles County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Piedmont Partners LLC [Equity Retailer]. Premise: 18013 Ventura St, Encino, CA 91316.",,,,C10-0001652-LIC,true,approved,true,true,basic,,18013 Ventura St,Encino,CA,91316,(818) 984-5361,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
7c2f292a-1664-4576-bdec-c4d54fb4c262,,Santee Project,ca-uls-c10-0001653-lic,"Licensed storefront · San Diego County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Santee Project, LLC. Premise: 10439 Prospect Ave, Santee, CA 92071.",,,,C10-0001653-LIC,true,approved,true,true,basic,,10439 Prospect Ave,Santee,CA,92071,(949) 291-0587,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
e129deed-500b-48a9-97e1-933b99ab530b,,Budology,ca-uls-c10-0001654-lic,"Licensed storefront · Riverside County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: On-Site Pros. Premise: 172 San Jacinto Ave, Hemet, CA 92543.",,,,C10-0001654-LIC,true,approved,true,true,basic,,172 San Jacinto Ave,Hemet,CA,92543,(951) 581-8134,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
1117765f-8bdd-4469-b998-586f4c8613a1,,BUZZ Cannabis,ca-uls-c10-0001655-lic,"Licensed storefront · San Diego County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Hilife Group Santee, LLC. Premise: 8011 Mission Gorge Rd, Suite D-G, Santee, CA 92071.",,,,C10-0001655-LIC,true,approved,true,true,basic,,"8011 Mission Gorge Rd, Suite D-G",Santee,CA,92071,(619) 857-3001,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
797dc3d2-737b-4371-b022-8db1225256d6,,Central Remedies,ca-uls-c10-0001656-lic,"Licensed storefront · Los Angeles County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: 982 Western LLC [Equity Retailer]. Premise: 5710 S Central Ave, Los Angeles, CA 90011.",,,,C10-0001656-LIC,true,approved,true,true,basic,,5710 S Central Ave,Los Angeles,CA,90011,(818) 974-7423,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
fde8d5a2-a7b7-4cbb-8f2f-b89318844703,,STIIIZY University,ca-uls-c10-0001657-lic,"Licensed storefront · Riverside County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Sgi Riverside LLC. Premise: 2870 University Ave, Riverside, CA 92507.",,,,C10-0001657-LIC,true,approved,true,true,basic,,2870 University Ave,Riverside,CA,92507,(213) 567-4201,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
44a19355-d394-4ef5-94fb-ed59d4ae53d8,,TBD - Will Add Later,ca-uls-c10-0001658-lic,"Licensed storefront · Los Angeles County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Mount High Retailer. Premise: 2904 Hyperion Ave, Los Angeles, CA 90039.",,,,C10-0001658-LIC,true,approved,true,true,basic,,2904 Hyperion Ave,Los Angeles,CA,90039,(818) 384-9021,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
14823a26-0417-4fab-a7f2-582e83fd8060,,Off the Charts,ca-uls-c10-0001659-lic,"Licensed storefront · Riverside County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Otc Ps LLC. Premise: 1534 N Palm Canyon Dr, Palm Springs, CA 92262.",,,,C10-0001659-LIC,true,approved,true,true,basic,,1534 N Palm Canyon Dr,Palm Springs,CA,92262,(619) 955-9433,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
e596662d-b631-4eca-a6fb-3a66f6091186,,Mr. Nice Guy,ca-uls-c10-0001660-lic,"Licensed storefront · Los Angeles County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Mr. Nice Guy Bell Gardens LLC. Premise: 6231 Eastern Ave, Bell Gardens, CA 90201.",,,,C10-0001660-LIC,true,approved,true,true,basic,,6231 Eastern Ave,Bell Gardens,CA,90201,(949) 750-5674,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
f977de2c-e056-492d-ad16-85fcb2809423,,FVC,ca-uls-c10-0001661-lic,"Licensed storefront · Riverside County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use. Synced from CA DCC ULS. Legal entity: Fvc Riverside, Inc.. Premise: 30195 Auld Rd, Murrieta, CA 92563.",,,,C10-0001661-LIC,true,approved,true,true,basic,,30195 Auld Rd,Murrieta,CA,92563,(619) 251-5209,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
deeb68d5-17b9-4de2-aa1d-1a4b6f797b1a,,Off the Charts,ca-uls-c10-0001662-lic,"Licensed storefront · Santa Clara County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Otc San Jose LLC. Premise: 2200 Stevens Creek Blvd, San Jose, CA 95128.",,,,C10-0001662-LIC,true,approved,true,true,basic,,2200 Stevens Creek Blvd,San Jose,CA,95128,(949) 291-0587,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
bf5545fe-dbad-4afe-8622-9649f21d0e06,,STIIIZY Riverside,ca-uls-c10-0001663-lic,"Licensed storefront · Riverside County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Stiiizy Riverside LLC. Premise: 3636 Van Buren Blvd, Riverside, CA 92503.",,,,C10-0001663-LIC,true,approved,true,true,basic,,3636 Van Buren Blvd,Riverside,CA,92503,(213) 723-3411,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
3f02fbc1-69f0-4512-ba57-95883d9df3cc,,Public Dispensary Covina,ca-uls-c10-0001664-lic,"Licensed storefront · Los Angeles County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Zen Gw Cali Partners, LLC. Premise: 125 S Citrus Ave, Covina, CA 91723.",,,,C10-0001664-LIC,true,approved,true,true,basic,,125 S Citrus Ave,Covina,CA,91723,(323) 719-7376,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
45e1b548-b909-4ed5-97c5-ddf0a1541110,,Jet Room,ca-uls-c10-0001665-lic,"Licensed storefront · Los Angeles County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Jrlbc Corporation. Premise: 3498 E 7th St, Long Beach, CA 90804.",,,,C10-0001665-LIC,true,approved,true,true,basic,,3498 E 7th St,Long Beach,CA,90804,(909) 963-8849,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
b548a533-a13d-4c73-b6be-727de3a150b6,,Riverside Community Retail LLC,ca-uls-c10-0001666-lic,"Licensed storefront · Riverside County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Riverside Community Retail LLC. Premise: 10919 - 10921 Magnolia Ave, Riverside, CA 92505.",,,,C10-0001666-LIC,true,approved,true,true,basic,,10919 - 10921 Magnolia Ave,Riverside,CA,92505,(916) 573-2448,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
fa66c84b-3ba3-4500-b819-5d481c68a86b,,STIIIZY WILDOMAR LLC,ca-uls-c10-0001667-lic,"Licensed storefront · Riverside County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Stiiizy Wildomar LLC. Premise: 33980 Mission Trail, Unit A & B, Wildomar, CA 92592.",,,,C10-0001667-LIC,true,approved,true,true,basic,,"33980 Mission Trail, Unit A & B",Wildomar,CA,92592,(213) 723-3411,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
77bc39e6-9c09-4402-ac3d-f36895707bf3,,PLANET CATALYST,ca-uls-c10-0001668-lic,"Licensed storefront · Orange County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Catalyst - Fountain Valley LLC. Premise: 3400 W Warner Ave, Unit A, Santa Ana, CA 92704.",,,,C10-0001668-LIC,true,approved,true,true,basic,,"3400 W Warner Ave, Unit A",Santa Ana,CA,92704,(562) 754-7827,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
5ab52871-a9ba-44dc-abe1-911b22972d80,,Dr. Greenthumb's Orcutt,ca-uls-c10-0001669-lic,"Licensed storefront · Santa Barbara County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Citrus Real Property, LLC. Premise: 1604 E Clark Ave, Suite 101, Orcutt, CA 93455.",,,,C10-0001669-LIC,true,approved,true,true,basic,,"1604 E Clark Ave, Suite 101",Orcutt,CA,93455,(949) 275-0747,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
99fc4cca-3fda-41fc-8216-9f9defd6605d,,La Flor,ca-uls-c10-0001670-lic,"Licensed storefront · Marin County, CA","California licensed retail storefront (Commercial Retailer). Designation: Medicinal. Synced from CA DCC ULS. Legal entity: Marin Retail Ventures LLC. Premise: 1601 Sir Francis Drake Blvd, Fairfax, CA 94930.",,,,C10-0001670-LIC,true,approved,true,true,basic,,1601 Sir Francis Drake Blvd,Fairfax,CA,94930,(415) 996-1601,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
a916bd01-46fb-4de4-b6c9-102104b2bc34,,Star Budz,ca-uls-c10-0001671-lic,"Licensed storefront · Riverside County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Rahman & Associates LLC. Premise: 2050 E Florida Ave, Hemet, CA 92544.",,,,C10-0001671-LIC,true,approved,true,true,basic,,2050 E Florida Ave,Hemet,CA,92544,(760) 497-3781,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
500ad068-d2ac-47b4-b113-12a2b6eca3d7,,Needles Cannabis Dispensary,ca-uls-c10-0001672-lic,"Licensed storefront · San Bernardino County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Needles Cannabis Dispensary. Premise: 209 H St, Needles, CA 92363.",,,,C10-0001672-LIC,true,approved,true,true,basic,,209 H St,Needles,CA,92363,(707) 354-3545,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
cd084550-8a9d-40cb-ab70-efceed322fd9,,COSDD21. LLC,ca-uls-c10-0001673-lic,"Licensed storefront · San Diego County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Cosdd21. LLC. Premise: 1215 W Nutmeg St, San Diego, CA 92101.",,,,C10-0001673-LIC,true,approved,true,true,basic,,1215 W Nutmeg St,San Diego,CA,92101,(619) 405-0298,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
d04691de-e0f7-4c30-9c95-79cf75800929,,The Fireplace,ca-uls-c10-0001674-lic,"Licensed storefront · Humboldt County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Fireplace Management Incorporated. Premise: 1628 Broadway, Eureka, CA 95501.",,,,C10-0001674-LIC,true,approved,true,true,basic,,1628 Broadway,Eureka,CA,95501,(707) 267-6797,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
bfbcac60-fcc8-4f08-8d13-d49e3030aa26,,Off the Charts,ca-uls-c10-0001675-lic,"Licensed storefront · San Diego County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Otc Miramar LLC. Premise: 7625 Carroll Rd, San Diego, CA 92121.",,,,C10-0001675-LIC,true,approved,true,true,basic,,7625 Carroll Rd,San Diego,CA,92121,(619) 955-9433,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
55aa3155-3ec8-4410-beef-c7b8564ef917,,FF2332 LLC,ca-uls-c10-0001676-lic,"Licensed storefront · Orange County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Ff2332 LLC. Premise: 2332 Newport Blvd, Costa Mesa, CA 92627.",,,,C10-0001676-LIC,true,approved,true,true,basic,,2332 Newport Blvd,Costa Mesa,CA,92627,(949) 750-5674,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
39fd1b46-ae4a-4484-ad3a-56aeff567e7c,,Gbh Madera LLC,ca-uls-c10-0001677-lic,"Licensed storefront · Madera County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Gbh Madera LLC. Premise: 313 E Yosemite Ave, Madera, CA 93638.",,,,C10-0001677-LIC,true,approved,true,true,basic,,313 E Yosemite Ave,Madera,CA,93638,(209) 617-4470,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
8498d0f8-977a-4ee2-96b4-1a4ebe06d96e,,Off the Charts,ca-uls-c10-0001678-lic,"Licensed storefront · Contra Costa County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Otc San Pablo LLC. Premise: 3550 San Pablo Dam Rd, Suite C, San Pablo, CA 94803.",,,,C10-0001678-LIC,true,approved,true,true,basic,,"3550 San Pablo Dam Rd, Suite C",San Pablo,CA,94803,(619) 955-9433,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
f7cadd5a-29ba-45b8-81fc-3f9c363221d3,,NIRVANA MANAGEMENT GROUP LLC,ca-uls-c10-0001679-lic,"Licensed storefront · Alameda County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Nirvana Management Group, LLC. Premise: 415 4th St, Oakland, CA 94607.",,,,C10-0001679-LIC,true,approved,true,true,basic,,415 4th St,Oakland,CA,94607,(510) 456-8486,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
18436c49-8263-4853-a316-a27f7bfba915,,Herban Kulture,ca-uls-c10-0001680-lic,"Licensed storefront · Riverside County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Herban Enterprises Moreno Valley Inc. Premise: 24072 Postal Ave, Moreno Valley, CA 92553.",,,,C10-0001680-LIC,true,approved,true,true,basic,,24072 Postal Ave,Moreno Valley,CA,92553,(626) 354-4836,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
51e6fb82-47ba-4744-97f5-4f6e0bd99412,,TRD,ca-uls-c10-0001681-lic,"Licensed storefront · Santa Barbara County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Trd 805 Originals LLC. Premise: 805 W Laurel Ave, Lompoc, CA 93436.",,,,C10-0001681-LIC,true,approved,true,true,basic,,805 W Laurel Ave,Lompoc,CA,93436,(805) 478-5524,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
04130c03-81b3-46a4-8b90-c3c97cc382ac,,I-5 Cannabis,ca-uls-c10-0001682-lic,"Licensed storefront · Glenn County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Wwcrs Inc.. Premise: 130 N Butte St, Suite Ab, Willows, CA 95988.",,,,C10-0001682-LIC,true,approved,true,true,basic,,"130 N Butte St, Suite Ab",Willows,CA,95988,(707) 704-5794,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
5008f004-c492-4eda-82e1-e7eaf678d615,,Blazed Utopia,ca-uls-c10-0001683-lic,"Licensed storefront · Riverside County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Rahman & Associates LLC. Premise: 1958 Florida Ave W, Hemet, CA 92543.",,,,C10-0001683-LIC,true,approved,true,true,basic,,1958 Florida Ave W,Hemet,CA,92543,(760) 497-3781,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
