web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,data6,data7,data8,image,item_page_title,item_page_link,title,name_1,status,streetAddress,city, zip,about_1,telephone_2,hours,license_type,reviews_count,worstRating,bestRating,reviewCount,about,telephone,Description,image_3,image_2
"1775085960-353","https://www.findweedny.com/?view=list&sort=date-added-desc","","Canna Culture Co.","Corning, NY","","4.9","Today: 10AM-10PM","Open","","","https://www.findweedny.com/images/logos/OCM-CAURD-24-000221.png","Canna Culture Co.OpenCorning, NY4.9Today: 10AM-10PM","https://www.findweedny.com/dispensary/ocm-caurd-24-000221","Canna Culture Co.","Canna Culture Co.","Active","90 E Market St","Corning, NY 14830","AboutMore details about this dispensary coming soon.License:OCM-CAURD-24-000221View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: November 29, 2024Opened: March 18, 2025Photos(1)Photos from Google Maps. Click to view full size.","0%Closed or No Data","Live Busy-ness0%Closed or No DataNot busyUpdated in real-time from Google Maps","Adult-Use Retail Dispensary License","November 29, 2024","(1)","4.9","","More details about this dispensary coming soon.","+1 607-542-2708","Mon","https://www.findweedny.com/images/photos/OCM-CAURD-24-000221_0.jpg","https://www.findweedny.com/images/logos/OCM-CAURD-24-000221.png"
"1775085965-354","https://www.findweedny.com/?view=list&sort=date-added-desc","","Lively Harvest","Margaretville, NY","","5.0","Today: Closed","","","Micro","https://www.findweedny.com/images/logos/lively-harvest.jpg","Lively HarvestClosedMicroMargaretville, NY5.0Today: Closed","https://www.findweedny.com/dispensary/ocm-micr-24-000014","Lively Harvest","Lively HarvestLegal Name: LivelyHarvestNY LLC","Active","75 Bridge Street","Margaretville, NY 12455","AboutMore details about this dispensary coming soon.License:OCM-MICR-24-000014View OCM RecordLicense Type: Adult-Use Microbusiness LicenseLicense Issued: March 3, 2024Opened: March 19, 2025Photos(1)Photos from Google Maps. Click to view full size.","monday:11AM-6PM","","Adult-Use Microbusiness License","March 3, 2024","(1)","5.0","","More details about this dispensary coming soon.","+1 845-586-6797","","https://www.findweedny.com/images/photos/OCM-MICR-24-000014_0.jpg","https://www.findweedny.com/images/logos/lively-harvest.jpg"
"1775085968-355","https://www.findweedny.com/?view=list&sort=date-added-desc","","Canna Buddha","Bayside, NY","","4.8","Today: 8AM-10PM","Open","","","https://www.findweedny.com/images/logos/canna-buddha-corp.png","Canna BuddhaOpen3 dealsBayside, NY4.8Today: 8AM-10PM","https://www.findweedny.com/dispensary/ocm-retl-24-000197","Canna Buddha","Canna Buddha","Active","215-46 39th Ave","Bayside, NY 11361","AboutMore details about this dispensary coming soon.License:OCM-RETL-24-000197View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: October 15, 2024Opened: March 20, 2025Photos(1)Photos from Google Maps. Click to view full size.","1%Not Busy","Live Busy-ness1%Not BusyLess busy than usualUpdated in real-time from Google Maps","Adult-Use Retail Dispensary License","October 15, 2024","(1)","4.8","","More details about this dispensary coming soon.","+1 347-502-7076","Sun","https://lh3.googleusercontent.com/p/AF1QipM8ChXNSFb1kKJrvlI-bq0BWn9q_yMc1rUawP_R=w800-h500-k-no","https://www.findweedny.com/images/logos/canna-buddha-corp.png"
"1775085971-356","https://www.findweedny.com/?view=list&sort=date-added-desc","","Silver Cannabis Company Albany","Albany, NY","","5.0","Today: 9AM-9PM","Open","","","https://www.findweedny.com/images/logos/silver-cannbais-company.svg","Silver Cannabis Company AlbanyOpenAlbany, NY5.0Today: 9AM-9PM","https://www.findweedny.com/dispensary/ocm-caurd-25-000228","Silver Cannabis Company Albany","Silver Cannabis Company AlbanyLegal Name: Excelsior Cannabis, Inc.","Active","10 Executive Park Dr","Albany, NY 12203","AboutMore details about this dispensary coming soon.License:OCM-CAURD-25-000228View OCM RecordLicense Type: Adult-Use Conditional Retail Dispensary LicenseLicense Issued: January 17, 2025Opened: March 21, 2025Photos(1)Photos from Google Maps. Click to view full size.","Business HoursOpen Nowsunday:12-7PMmonday:9AM-9PMtuesday:9AM-9PMwednesday (Today):9AM-9PMthursday:11AM-9PMfriday:9AM-9PMsaturday:9AM-9PM","","Adult-Use Conditional Retail Dispensary License","January 17, 2025","(1)","5.0","","More details about this dispensary coming soon.","+1 518-977-3770","Sun","https://lh3.googleusercontent.com/gps-cs-s/AHVAwert_Hglq9t-QYpafG4eZjLx7eK2RmpSrGU7W2S_PIE9_vol-h_4kq4j1b0U-V7FmcKoungkEb56TOyMD-rec7Wy16VwzTmggfuJThEn3DYADTtxfP8iHG-BfhSTsr0SOLjBLH0-pPVXLQA=w800-h500-k-no","https://www.findweedny.com/images/logos/silver-cannbais-company.svg"
"1775085973-357","https://www.findweedny.com/?view=list&sort=date-added-desc","","Gaea's Garden","Flushing, NY","","4.8","Today: 9AM-11PM","Open","","Micro","https://www.findweedny.com/images/logos/gaea-s-garden.png","Gaea's GardenOpenMicroFlushing, NY4.8Today: 9AM-11PM","https://www.findweedny.com/dispensary/ocm-micr-24-000030","Gaea's Garden","Gaea's Garden","Active","134-24 Northern Blvd","Flushing, NY 11354","AboutMore details about this dispensary coming soon.License:OCM-MICR-24-000030View OCM RecordLicense Type: Adult-Use Microbusiness LicenseLicense Issued: March 28, 2024Opened: March 21, 2025Photos(1)Photos from Google Maps. Click to view full size.","0%Closed or No Data","Live Busy-ness0%Closed or No DataLess busy than usualUpdated in real-time from Google Maps","Adult-Use Microbusiness License","March 28, 2024","(1)","4.8","","More details about this dispensary coming soon.","+1 347-506-0350","Sun","https://www.findweedny.com/images/photos/OCM-MICR-24-000030_0.jpg","https://www.findweedny.com/images/logos/gaea-s-garden.png"
"1775085976-358","https://www.findweedny.com/?view=list&sort=date-added-desc","","Paint, Puff 'n Peace","New York, NY","(3)","4.0(3)","","","","","https://www.findweedny.com/images/logo-placeholder.svg","Paint, Puff 'n PeaceNew York, NY4.0(3)","https://www.findweedny.com/dispensary/ocm-caurd-25-000244","Paint, Puff 'n Peace","Paint, Puff 'n PeaceLegal Name: Dynasty Commodities, Inc.","Active","2119 Frederick Douglass Blvd","New York, NY 10026","AboutMore details about this dispensary coming soon.License:OCM-CAURD-25-000244View OCM RecordLicense Type: Adult-Use Conditional Retail Dispensary LicenseLicense Issued: February 14, 2025Opened: March 24, 2025Photos(1)Photos from Google Maps. Click to view full size.","Contact+1 917-261-7319","Hours not yet available. Check their website or call ahead for current hours.","Adult-Use Conditional Retail Dispensary License","February 14, 2025","(1)","4.0","(3 reviews)","More details about this dispensary coming soon.","+1 917-261-7319","","https://www.findweedny.com/images/photos/OCM-CAURD-25-000244_0.jpg","https://www.findweedny.com/images/logo-placeholder.svg"
"1775085979-359","https://www.findweedny.com/?view=list&sort=date-added-desc","","Seneca Cannabis","Ridgewood, NY","(70)","5.0(70)","Today: 11AM-9PM","Open","","","https://www.findweedny.com/images/logos/seneca-cannabis.png","Seneca CannabisOpen3 dealsRidgewood, NY5.0(70)Today: 11AM-9PM","https://www.findweedny.com/dispensary/ocm-retl-25-000308","Seneca Cannabis","Seneca CannabisLegal Name: Seneca Cann LLC","Active","662 Seneca Ave","Ridgewood, NY 11385","AboutMore details about this dispensary coming soon.License:OCM-RETL-25-000308View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: March 25, 2025Opened: March 24, 2025Photos(1)Photos from Google Maps. Click to view full size.","tuesday:11AM-9PM","","Adult-Use Retail Dispensary License","March 25, 2025","(1)","5.0","(70 reviews)","More details about this dispensary coming soon.","+1 347-422-0974","","https://www.findweedny.com/images/photos/OCM-RETL-25-000308_0.jpg","https://www.findweedny.com/images/logos/seneca-cannabis.png"
"1775085984-360","https://www.findweedny.com/?view=list&sort=date-added-desc","","Dream Daze","Depew, NY","","4.9","Today: 9AM-9PM","Open","","","https://www.findweedny.com/images/logos/dream-daze.png","Dream DazeOpen39 dealsDepew, NY4.9Today: 9AM-9PM","https://www.findweedny.com/dispensary/ocm-retl-24-000156","Dream Daze","Dream DazeLegal Name: Dream Daze LLC","Active","5100 Transit Rd","Depew, NY 14034","AboutMore details about this dispensary coming soon.License:OCM-RETL-24-000156View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: August 9, 2024Opened: March 26, 2025Photos(1)Photos from Google Maps. Click to view full size.","100%Very Busy","Live Busy-ness100%Very BusyBusier than usualUpdated in real-time from Google Maps","Adult-Use Retail Dispensary License","August 9, 2024","(1)","4.9","","More details about this dispensary coming soon.","+1 716-288-7138","Sun","https://lh3.googleusercontent.com/p/AF1QipPzFJzgETxpxdzo2Zc3Ph6qQUTcFNP7VKdJrdpz=w800-h500-k-no","https://www.findweedny.com/images/logos/dream-daze.png"
"1775085988-361","https://www.findweedny.com/?view=list&sort=date-added-desc","","Bud City Cannabis","Brooklyn, NY","","4.9","Today: 10AM-8PM","Open","","","https://www.findweedny.com/images/logos/bud-city-cannabis-llc.png","Bud City CannabisOpenBrooklyn, NY4.9Today: 10AM-8PM","https://www.findweedny.com/dispensary/ocm-retl-24-000063","Bud City Cannabis","Bud City CannabisLegal Name: Bud City Cannabis LLC","Active","3343 Fulton St","Brooklyn, NY 11208","AboutMore details about this dispensary coming soon.License:OCM-RETL-24-000063View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: April 17, 2024Opened: March 27, 2025Photos(1)Photos from Google Maps. Click to view full size.","Business HoursOpen Nowsunday:10AM-8PMmonday:10AM-8PMtuesday:10AM-8PMwednesday (Today):10AM-8PMthursday:10AM-8PMfriday:10AM-8PMsaturday:10AM-8PM","","Adult-Use Retail Dispensary License","April 17, 2024","(1)","4.9","","More details about this dispensary coming soon.","+1 347-365-4721","Sun","https://lh3.googleusercontent.com/gps-cs-s/AHVAwep28Qq7cnmrFCIuLJW1kh6rERRAzZSlcV__CLKTWXxlZzIn_rlHZQCuGpdizn2UVspVSRkniitWRhhstCsC5Fi4Mg7GnMbj0WuzzoVa9NyzObM_IpwcPUnMzHuNLlX5zsHnL4_h=w800-h500-k-no","https://www.findweedny.com/images/logos/bud-city-cannabis-llc.png"
"1775085990-362","https://www.findweedny.com/?view=list&sort=date-added-desc","","Herbal Woodstock","Woodstock, NY","","4.9","Today: 1-6PM","Open","","","https://www.findweedny.com/images/logos/herbal-woodstock.png","Herbal WoodstockOpen2 dealsWoodstock, NY4.9Today: 1-6PM","https://www.findweedny.com/dispensary/ocm-retl-24-000112","Herbal Woodstock","Herbal WoodstockLegal Name: Plant Meets Public LLC","Active","17 Tinker St","Woodstock, NY 12498","AboutMore details about this dispensary coming soon.License:OCM-RETL-24-000112View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: June 21, 2024Opened: March 28, 2025Photos(1)Photos from Google Maps. Click to view full size.","monday:11AM-6PM","","Adult-Use Retail Dispensary License","June 21, 2024","(1)","4.9","","More details about this dispensary coming soon.","","","https://www.findweedny.com/images/photos/OCM-RETL-24-000112_0.jpg","https://www.findweedny.com/images/logos/herbal-woodstock.png"
"1775085993-363","https://www.findweedny.com/?view=list&sort=date-added-desc","","Sunwalker Farms","Canandaigua, NY","","4.9","Today: 9AM-9PM","Open","","Micro","https://www.findweedny.com/images/logos/sunwalker-farms-inc.png","Sunwalker FarmsOpenMicroCanandaigua, NY4.9Today: 9AM-9PM","https://www.findweedny.com/dispensary/ocm-micr-24-000012","Sunwalker Farms","Sunwalker FarmsLegal Name: Sunwalker Farms, Inc.","Active","39 Eastern Blvd, Unit 101","Canandaigua, NY 14424","AboutMore details about this dispensary coming soon.License:OCM-MICR-24-000012View OCM RecordLicense Type: Adult-Use Microbusiness LicenseLicense Issued: March 3, 2024Opened: March 28, 2025Photos(1)Photos from Google Maps. Click to view full size.","Business HoursOpen Nowsunday:9AM-9PMmonday:9AM-9PMtuesday:9AM-9PMwednesday (Today):9AM-9PMthursday:9AM-9PMfriday:9AM-10PMsaturday:9AM-10PM","","Adult-Use Microbusiness License","March 3, 2024","(1)","4.9","","More details about this dispensary coming soon.","+1 585-412-6363","Sun","https://www.findweedny.com/images/photos/OCM-MICR-24-000012_0.jpg","https://www.findweedny.com/images/logos/sunwalker-farms-inc.png"
"1775085996-364","https://www.findweedny.com/?view=list&sort=date-added-desc","","Herbwell Cannabis Manhattan","New York, NY","","4.9","Today: 8AM-11PM","Open","","","https://www.findweedny.com/images/logos/ny-retail-5-inc.png","Herbwell Cannabis ManhattanOpen50 dealsNew York, NY4.9Today: 8AM-11PM","https://www.findweedny.com/dispensary/ocm-retl-24-000260","Herbwell Cannabis Manhattan","Herbwell Cannabis ManhattanLegal Name: NY Retail 5 Inc.","Active","519 Madison Ave","New York, NY 10022","AboutMore details about this dispensary coming soon.License:OCM-RETL-24-000260View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: December 11, 2024Opened: March 31, 2025Photos(1)Photos from Google Maps. Click to view full size.","40%A Little Busy","Live Busy-ness40%A Little BusyNot too busyUpdated in real-time from Google Maps","Adult-Use Retail Dispensary License","December 11, 2024","(1)","4.9","","More details about this dispensary coming soon.","+1 646-634-3339","Sun","https://lh3.googleusercontent.com/p/AF1QipMEuVeSLosp5ZvLtGGno1vjuZqOjx2iNecRpp37=w800-h500-k-no","https://www.findweedny.com/images/logos/ny-retail-5-inc.png"
"1775085999-365","https://www.findweedny.com/?view=list&sort=date-added-desc","","The Shady Grove Dispensary","Henrietta, NY","","4.9","Today: 9AM-8PM","Open","","","https://www.findweedny.com/images/logos/the-shady-grove-dispensary.jpg","The Shady Grove DispensaryOpenHenrietta, NY4.9Today: 9AM-8PM","https://www.findweedny.com/dispensary/ocm-caurd-25-000247","The Shady Grove Dispensary","The Shady Grove Dispensary","Active","3047 W Henrietta Rd","Henrietta, NY 14623","AboutMore details about this dispensary coming soon.License:OCM-CAURD-25-000247View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: February 21, 2025Opened: March 31, 2025Photos(1)Photos from Google Maps. Click to view full size.","Business HoursOpen Nowmonday:9AM-8PMtuesday:9AM-8PMwednesday (Today):9AM-8PMthursday:Closedfriday:7:30AM-8PMsaturday:9AM-8PMsunday:11AM-5PM","","Adult-Use Retail Dispensary License","February 21, 2025","(1)","4.9","","More details about this dispensary coming soon.","+1 585-270-4461","Sun","https://www.findweedny.com/images/photos/OCM-CAURD-25-000247_0.jpg","https://www.findweedny.com/images/logos/the-shady-grove-dispensary.jpg"
"1775086002-366","https://www.findweedny.com/?view=list&sort=date-added-desc","","Soulmate","Brooklyn, NY","","5.0","Today: 12-10PM","Open","","","https://www.findweedny.com/images/logos/soulmate.png","SoulmateOpenBrooklyn, NY5.0Today: 12-10PM","https://www.findweedny.com/dispensary/ocm-retl-24-000241","Soulmate","SoulmateLegal Name: DEKALBCMM LLC","Active","237 Dekalb Ave","Brooklyn, NY 11205","AboutMore details about this dispensary coming soon.License:OCM-RETL-24-000241View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: November 15, 2024Opened: April 1, 2025Photos(1)Photos from Google Maps. Click to view full size.","Business HoursOpen Nowsunday:11AM-10PMmonday:12-10PMtuesday:12-10PMwednesday (Today):12-10PMthursday:12-10PMfriday:12-11PMsaturday:11AM-11PM","","Adult-Use Retail Dispensary License","November 15, 2024","(1)","5.0","","More details about this dispensary coming soon.","+1 917-970-1039","Sun","https://www.findweedny.com/images/photos/OCM-RETL-24-000241_0.jpg","https://www.findweedny.com/images/logos/soulmate.png"
"1775086004-367","https://www.findweedny.com/?view=list&sort=date-added-desc","","Bodega Dreams","North Syracuse, NY","","","","","","","https://www.findweedny.com/images/logos/bodega-dreams.png","Bodega DreamsNorth Syracuse, NY","https://www.findweedny.com/dispensary/ocm-caurd-25-000255","Bodega Dreams","Bodega DreamsLegal Name: Bodega Dreams LLC","Active","3711 Brewerton Rd, Ste 8-10","North Syracuse, NY 13212","AboutMore details about this dispensary coming soon.License:OCM-CAURD-25-000255View OCM RecordLicense Type: Adult-Use Conditional Retail Dispensary LicenseLicense Issued: March 14, 2025Opened: April 3, 2025Photos coming soon.","ContactPhone number not yet available.","Hours not yet available. Check their website or call ahead for current hours.","Adult-Use Conditional Retail Dispensary License","March 14, 2025","No reviews yet","","","More details about this dispensary coming soon.","","","","https://www.findweedny.com/images/logos/bodega-dreams.png"
"1775086007-368","https://www.findweedny.com/?view=list&sort=date-added-desc","","Quality Roots","Brooklyn, NY","","4.5","Today: 10AM-9PM","Open","","","https://www.findweedny.com/images/logos/quality-roots.png","Quality RootsOpen9 dealsBrooklyn, NY4.5Today: 10AM-9PM","https://www.findweedny.com/dispensary/ocm-caurd-25-000241","Quality Roots","Quality RootsLegal Name: Quality Roots, LLC","Active","330 Tompkins Ave","Brooklyn, NY 11216","AboutMore details about this dispensary coming soon.License:OCM-CAURD-25-000241View OCM RecordLicense Type: Adult-Use Conditional Retail Dispensary LicenseLicense Issued: February 14, 2025Opened: April 3, 2025Photos(1)Photos from Google Maps. Click to view full size.","Business HoursOpen Nowsunday:10AM-9PMmonday:10AM-9PMtuesday:10AM-9PMwednesday (Today):10AM-9PMthursday:10AM-9PMfriday:10AM-9PMsaturday:10AM-9PM","","Adult-Use Conditional Retail Dispensary License","February 14, 2025","(1)","4.5","","More details about this dispensary coming soon.","","Sun","https://lh3.googleusercontent.com/gps-cs-s/AHVAwepSAx1lDAgehJsbeKlF1heZwYNkpC_G_2E4UoeNCcLQ_O4IdHyQT1TH22SxDghyn1g4v2fB1uiKIykt5MVFKcK4ru_FMzqR8sOYp9MphI_iftx6Rv8ewACManwlX0zYB8zlPASivUETb_88=w800-h500-k-no","https://www.findweedny.com/images/logos/quality-roots.png"
"1775086011-369","https://www.findweedny.com/?view=list&sort=date-added-desc","","48 Genesee St Dispensary","Auburn, NY","(41)","4.9(41)","Today: 9AM-9PM","Open","","","https://www.findweedny.com/images/logos/48-genesee-st-dispensary.png","48 Genesee St DispensaryOpenAuburn, NY4.9(41)Today: 9AM-9PM","https://www.findweedny.com/dispensary/ocm-retl-24-000038","48 Genesee St Dispensary","48 Genesee St DispensaryLegal Name: Asking Edward, LLC","Active","48 E Genesee St","Auburn, NY 13021","AboutMore details about this dispensary coming soon.License:OCM-RETL-24-000038View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: April 8, 2024Opened: April 4, 2025Photos(1)Photos from Google Maps. Click to view full size.","monday:9AM-9PM","","Adult-Use Retail Dispensary License","April 8, 2024","(1)","4.9","(41 reviews)","More details about this dispensary coming soon.","+1 315-515-3636","","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyBdXqvMD1-LN2yqvA7dmcQpVWBXciEi40fkni54hlYt6bz1kK7pb7SGNjBdFMbhmrhAOMPSIFWmF4Zx5VFDpNnC15wUZC_ir4f4z0vCeJxLJNTUjEi4IbzzEDgiu4IrLcNZyAZFU-6Qho6=w800-h500-k-no","https://www.findweedny.com/images/logos/48-genesee-st-dispensary.png"
"1775086013-370","https://www.findweedny.com/?view=list&sort=date-added-desc","","Gotham Chelsea","New York, NY","","","","","","","https://www.findweedny.com/images/logos/gotham-chelsea.webp","Gotham ChelseaNew York, NY","https://www.findweedny.com/dispensary/ocm-caurd-25-000238","Gotham Chelsea","Gotham ChelseaLegal Name: Best of Harlem Grade LLC","Active","146 10th Ave","New York, NY 10011","AboutMore details about this dispensary coming soon.License:OCM-CAURD-25-000238View OCM RecordLicense Type: Adult-Use Conditional Retail Dispensary LicenseLicense Issued: February 14, 2025Opened: April 4, 2025Photos(1)Photos from Google Maps. Click to view full size.","ContactPhone number not yet available.","Hours not yet available. Check their website or call ahead for current hours.","Adult-Use Conditional Retail Dispensary License","February 14, 2025","No reviews yet","","","More details about this dispensary coming soon.","","","https://www.findweedny.com/images/photos/OCM-CAURD-25-000238_0.jpg","https://www.findweedny.com/images/logos/gotham-chelsea.webp"
"1775086016-371","https://www.findweedny.com/?view=list&sort=date-added-desc","","Mango Cannabis","Rochester, NY","","5.0","Today: 8AM-12AM","Open","","","https://www.findweedny.com/images/logos/mango-cannabis.png","Mango CannabisOpenRochester, NY5.0Today: 8AM-12AM","https://www.findweedny.com/dispensary/ocm-retl-24-000005","Mango Cannabis","Mango Cannabis","Active","3553 West Henrietta Rd","Rochester, NY 14623","AboutMore details about this dispensary coming soon.License:OCM-RETL-24-000005View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: February 28, 2024Opened: April 6, 2025Photos(1)Photos from Google Maps. Click to view full size.","100%Very Busy","Live Busy-ness100%Very BusyAs busy as it getsUpdated in real-time from Google Maps","Adult-Use Retail Dispensary License","February 28, 2024","(1)","5.0","","More details about this dispensary coming soon.","+1 585-404-0194","Sun","https://lh3.googleusercontent.com/p/AF1QipPHnj9JjZ-UXN_H0KrOzaaTS2qeN345cMOlxUiN=w800-h500-k-no","https://www.findweedny.com/images/logos/mango-cannabis.png"
"1775086019-372","https://www.findweedny.com/?view=list&sort=date-added-desc","","NY Cannabis Co. 5th Ave","New York, NY","","4.8","Today: 9AM-2AM","Open","","","https://www.findweedny.com/images/logos/ny-cannabis-co.png","NY Cannabis Co. 5th AveOpenNew York, NY4.8Today: 9AM-2AM","https://www.findweedny.com/dispensary/ocm-retl-24-000147","NY Cannabis Co. 5th Ave","NY Cannabis Co. 5th AveLegal Name: Sith Lord TD Inc.","Active","381 5th Avenue","New York, NY 10016","AboutMore details about this dispensary coming soon.License:OCM-RETL-24-000147View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: August 8, 2024Opened: April 8, 2025Photos(1)Photos from Google Maps. Click to view full size.","59%Usually Busy","Live Busy-ness59%Usually BusyBusier than usualUpdated in real-time from Google Maps","Adult-Use Retail Dispensary License","August 8, 2024","(1)","4.8","","More details about this dispensary coming soon.","+1 646-657-0468","Sun","https://lh3.googleusercontent.com/gps-cs-s/AHVAwepsVAQl1o7FVyN1Ap_XIEXJXmRsumg1teDXmQJep_jGbKrG5XdN9Y7-FuQ5khZooc83jc80-qV1BfVsugD06jGtFv5TigCrJY8xWtvJr7LzlPTdzkG1JbzqZCZvqWWcugVR_7rp2OeYfAw=w800-h500-k-no","https://www.findweedny.com/images/logos/ny-cannabis-co.png"
"1775086022-373","https://www.findweedny.com/?view=list&sort=date-added-desc","","Mary Jane Cannabis Co.","New York, NY","","5.0","Today: 9AM-10PM","Open","","","https://www.findweedny.com/images/logos/mary-jane-cannabis-co.png","Mary Jane Cannabis Co.Open1 dealNew York, NY5.0Today: 9AM-10PM","https://www.findweedny.com/dispensary/ocm-caurd-24-000180","Mary Jane Cannabis Co.","Mary Jane Cannabis Co.Legal Name: Fabers Arcade Inc.","Active","799 Lexington Ave","New York, NY 10065","AboutMore details about this dispensary coming soon.License:OCM-CAURD-24-000180View OCM RecordLicense Type: Adult-Use Conditional Retail Dispensary LicenseLicense Issued: August 2, 2024Opened: April 8, 2025Photos(1)Photos from Google Maps. Click to view full size.","100%Very Busy","Live Busy-ness100%Very BusyAs busy as it getsUpdated in real-time from Google Maps","Adult-Use Conditional Retail Dispensary License","August 2, 2024","(1)","5.0","","More details about this dispensary coming soon.","+1 646-370-6250","Sun","https://lh3.googleusercontent.com/gps-cs-s/AHVAweqIIbtKmwkDAQhT7s1N37iDkxJjKKHBUSfzcL-iiWseTGiqwGJSMfcE2DSQdBHzSMIY7EfMFNNbVh3HHlhKf1A9cOhX-lC3QEGpcF93-wv67MBYxNg6P93jyBsRjYCUb-ZiFOqcFw=w800-h500-k-no","https://www.findweedny.com/images/logos/mary-jane-cannabis-co.png"
"1775086024-374","https://www.findweedny.com/?view=list&sort=date-added-desc","","Cannabis Huts","Newburgh, NY","","4.8","Today: 9AM-9PM","Open","","","https://www.findweedny.com/images/logos/cannabis-huts.png","Cannabis HutsOpenNewburgh, NY4.8Today: 9AM-9PM","https://www.findweedny.com/dispensary/ocm-retl-24-000092","Cannabis Huts","Cannabis HutsLegal Name: JJSK INC.","Active","165 S Plank Rd Suite 2","Newburgh, NY 12550","AboutMore details about this dispensary coming soon.License:OCM-RETL-24-000092View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: May 13, 2024Opened: April 8, 2025Photos(1)Photos from Google Maps. Click to view full size.","0%Closed or No Data","Live Busy-ness0%Closed or No DataLess busy than usualUpdated in real-time from Google Maps","Adult-Use Retail Dispensary License","May 13, 2024","(1)","4.8","","More details about this dispensary coming soon.","+1 845-795-8154","Sun","https://www.findweedny.com/images/photos/OCM-RETL-24-000092_0.jpg","https://www.findweedny.com/images/logos/cannabis-huts.png"
"1775086027-375","https://www.findweedny.com/?view=list&sort=date-added-desc","","All Good Dispensary","Brooklyn, NY","","4.8","Today: 9AM-10PM","Open","","","https://www.findweedny.com/images/logos/all-good-cannabis-company.png","All Good DispensaryOpen5 dealsBrooklyn, NY4.8Today: 9AM-10PM","https://www.findweedny.com/dispensary/ocm-retl-24-000151","All Good Dispensary","All Good DispensaryLegal Name: Rockaway Moonshot, LLC","Active","3405 Avenue H","Brooklyn, NY 11210","AboutMore details about this dispensary coming soon.License:OCM-RETL-24-000151View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: August 9, 2024Opened: April 8, 2025Photos(1)Photos from Google Maps. Click to view full size.","100%Very Busy","Live Busy-ness100%Very BusyBusier than usualUpdated in real-time from Google Maps","Adult-Use Retail Dispensary License","August 9, 2024","(1)","4.8","","More details about this dispensary coming soon.","+1 929-420-0021","Sun","https://www.findweedny.com/images/photos/OCM-RETL-24-000151_0.jpg","https://www.findweedny.com/images/logos/all-good-cannabis-company.png"
"1775086030-376","https://www.findweedny.com/?view=list&sort=date-added-desc","","Herbalwai","Buffalo, NY","","4.9","Today: 9AM-9PM","Open","","","https://www.findweedny.com/images/logos/herbalwai.png","HerbalwaiOpen50 dealsBuffalo, NY4.9Today: 9AM-9PM","https://www.findweedny.com/dispensary/ocm-retl-24-000111","Herbalwai","HerbalwaiLegal Name: Herbalwai LLC","Active","6970 Transit Rd Suite 100","Buffalo, NY 14221","AboutMore details about this dispensary coming soon.License:OCM-RETL-24-000111View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: June 21, 2024Opened: April 9, 2025Photos(1)Photos from Google Maps. Click to view full size.","17%Not Busy","Live Busy-ness17%Not BusyLess busy than usualUpdated in real-time from Google Maps","Adult-Use Retail Dispensary License","June 21, 2024","(1)","4.9","","More details about this dispensary coming soon.","+1 716-242-1080","Sun","https://lh3.googleusercontent.com/p/AF1QipMx5vvsXanfVBdFum_ElnbwKod5BTEpJ8v0uCJt=w800-h500-k-no","https://www.findweedny.com/images/logos/herbalwai.png"
"1775086032-377","https://www.findweedny.com/?view=list&sort=date-added-desc","","Ignyte Red Hook","Brooklyn, NY","","4.8","Today: 10AM-10PM","Open","","","https://www.findweedny.com/images/logos/OCM-RETL-24-000033.webp","Ignyte Red HookOpenBrooklyn, NY4.8Today: 10AM-10PM","https://www.findweedny.com/dispensary/ocm-retl-24-000033","Ignyte Red Hook","Ignyte Red HookLegal Name: Upstate Edge, LLC","Active","387 Van Brunt St","Brooklyn, NY 11231","AboutMore details about this dispensary coming soon.License:OCM-RETL-24-000033View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: April 8, 2024Opened: April 9, 2025Photos(1)Photos from Google Maps. Click to view full size.","100%Very Busy","Live Busy-ness100%Very BusyBusier than usualUpdated in real-time from Google Maps","Adult-Use Retail Dispensary License","April 8, 2024","(1)","4.8","","More details about this dispensary coming soon.","+1 347-289-5555","Sun","https://www.findweedny.com/images/photos/OCM-RETL-24-000033_0.jpg","https://www.findweedny.com/images/logos/OCM-RETL-24-000033.webp"
